# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-06-01 / 2026-06-30
# Generado: 2026-07-01 12:26:43 UTC
# Timestamps: 4320  Variables: 3
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-06-29 14:10:00	270.0	10.46	36.0
2026-06-29 14:20:00	270.0	10.46	35.8
2026-06-29 14:30:00	247.5	10.46	49.7
2026-06-29 14:40:00	292.5	10.38	48.1
2026-06-29 14:50:00	247.5	10.38	48.1
2026-06-29 15:00:00	270.0	10.46	47.2
2026-06-29 15:10:00	270.0	10.46	31.0
2026-06-29 15:20:00	270.0	10.55	47.0
2026-06-29 15:30:00	270.0	10.55	29.0
2026-06-29 15:40:00	270.0	10.46	24.5
2026-06-29 15:50:00	270.0	10.55	40.1
2026-06-29 16:00:00	270.0	10.55	34.6
2026-06-29 16:10:00	270.0	10.55	26.8
2026-06-29 16:20:00	247.5	10.63	38.5
2026-06-29 16:30:00	292.5	10.71	36.7
2026-06-29 16:40:00	292.5	10.71	40.9
2026-06-29 16:50:00	247.5	10.71	34.4
2026-06-29 17:00:00	270.0	10.55	47.3
2026-06-29 17:10:00	270.0	10.21	43.6
2026-06-29 17:20:00	270.0	10.13	24.7
2026-06-29 17:30:00	292.5	9.96	22.1
2026-06-29 17:40:00	292.5	9.88	8.6
2026-06-29 17:50:00	270.0	9.8	16.7
2026-06-29 18:00:00	270.0	9.71	33.1
2026-06-29 18:10:00	270.0	9.71	29.0
2026-06-29 18:20:00	247.5	9.63	30.1
2026-06-29 18:30:00	247.5	9.3	28.1
2026-06-29 18:40:00	292.5	9.46	32.0
2026-06-29 18:50:00	247.5	9.46	44.1
2026-06-29 19:00:00	270.0	9.63	41.8
2026-06-29 19:10:00	270.0	9.55	25.2
2026-06-29 19:20:00	292.5	9.55	26.8
2026-06-29 19:30:00	292.5	9.55	16.7
2026-06-29 19:40:00	292.5	9.46	31.7
2026-06-29 19:50:00	270.0	9.46	31.5
2026-06-29 20:00:00	292.5	9.55	28.4
2026-06-29 20:10:00	315.0	9.63	40.1
2026-06-29 20:20:00	292.5	9.8	52.0
2026-06-29 20:30:00	270.0	9.63	31.9
2026-06-29 20:40:00	247.5	9.88	31.7
2026-06-29 20:50:00	270.0	9.8	32.4
2026-06-29 21:00:00	270.0	9.55	49.5
2026-06-29 21:10:00	247.5	9.46	28.1
2026-06-29 21:20:00	270.0	8.96	21.6
2026-06-29 21:30:00	247.5	8.88	16.4
2026-06-29 21:40:00	270.0	9.55	38.2
2026-06-29 21:50:00	247.5	9.55	28.1
2026-06-29 22:00:00	225.0	9.38	34.6
2026-06-29 22:10:00	180.0	9.21	5.6
2026-06-29 22:20:00	247.5	9.05	17.3
2026-06-29 22:30:00	247.5	8.96	23.9
2026-06-29 22:40:00	247.5	9.13	18.9
2026-06-29 22:50:00	247.5	9.13	54.5
2026-06-29 23:00:00	247.5	9.13	49.7
2026-06-29 23:10:00	247.5	9.13	41.8
2026-06-29 23:20:00	270.0	9.05	44.6
2026-06-29 23:30:00	247.5	8.96	43.2
2026-06-29 23:40:00	270.0	8.96	38.9
2026-06-29 23:50:00	247.5	8.96	31.1
2026-06-30 00:00:00	247.5	8.88	40.9
2026-06-30 00:10:00	225.0	8.63	37.1
2026-06-30 00:20:00	247.5	8.71	49.7
2026-06-30 00:30:00	247.5	8.63	36.2
2026-06-30 00:40:00	315.0	8.63	20.0
2026-06-30 00:50:00	292.5	8.55	36.5
2026-06-30 01:00:00	270.0	8.38	32.0
2026-06-30 01:10:00	247.5	8.38	20.7
2026-06-30 01:20:00	247.5	8.38	25.2
2026-06-30 01:30:00	270.0	8.3	25.2
2026-06-30 01:40:00	270.0	8.38	30.1
2026-06-30 01:50:00	247.5	8.38	29.7
2026-06-30 02:00:00	247.5	8.3	28.3
2026-06-30 02:10:00	247.5	8.38	28.8
2026-06-30 02:20:00	270.0	8.46	38.9
2026-06-30 02:30:00	270.0	8.63	41.4
2026-06-30 02:40:00	270.0	8.55	36.2
2026-06-30 02:50:00	270.0	8.63	52.4
2026-06-30 03:00:00	270.0	8.55	22.7
2026-06-30 03:10:00	270.0	8.55	37.8
2026-06-30 03:20:00	247.5	8.55	43.6
2026-06-30 03:30:00	225.0	8.46	35.5
2026-06-30 03:40:00	247.5	8.63	28.1
2026-06-30 03:50:00	247.5	8.96	22.0
2026-06-30 04:00:00	270.0	8.8	19.3
2026-06-30 04:10:00	247.5	8.8	21.1
2026-06-30 04:20:00	292.5	8.71	19.1
2026-06-30 04:30:00	247.5	8.71	5.4
2026-06-30 04:40:00	247.5	8.88	36.0
2026-06-30 04:50:00	270.0	8.88	16.4
2026-06-30 05:00:00	247.5	8.8	19.4
2026-06-30 05:10:00	270.0	8.55	6.1
2026-06-30 05:20:00	270.0	8.71	9.5
2026-06-30 05:30:00	225.0	8.8	26.6
2026-06-30 05:40:00	247.5	8.8	23.0
2026-06-30 05:50:00	247.5	8.8	24.8
2026-06-30 06:00:00	225.0	8.63	32.9
2026-06-30 06:10:00	225.0	8.21	32.6
2026-06-30 06:20:00	202.5	7.8	22.0
2026-06-30 06:30:00	225.0	7.38	31.1
2026-06-30 06:40:00	225.0	7.05	28.1
2026-06-30 06:50:00	202.5	7.3	31.0
2026-06-30 07:00:00	225.0	7.47	24.3
2026-06-30 07:10:00	202.5	6.55	41.6
2026-06-30 07:20:00	202.5	6.55	34.6
2026-06-30 07:30:00	180.0	7.22	41.6
2026-06-30 07:40:00	157.5	6.88	49.7
2026-06-30 07:50:00	180.0	6.55	56.0
2026-06-30 08:00:00	180.0	6.38	57.6
2026-06-30 08:10:00	157.5	6.22	71.3
2026-06-30 08:20:00	180.0	5.97	43.4
2026-06-30 08:30:00	180.0	5.38	56.0
2026-06-30 08:40:00	180.0	5.38	40.7
2026-06-30 08:50:00	157.5	5.38	40.7
2026-06-30 09:00:00	180.0	5.13	50.0
2026-06-30 09:10:00	135.0	5.13	58.5
2026-06-30 09:20:00	180.0	5.22	40.9
2026-06-30 09:30:00	157.5	4.71	42.7
2026-06-30 09:40:00	180.0	5.05	35.8
2026-06-30 09:50:00	202.5	4.97	72.0
2026-06-30 10:00:00	202.5	4.71	42.1
2026-06-30 10:10:00	180.0	4.88	50.8
2026-06-30 10:20:00	180.0	4.79	41.0
2026-06-30 10:30:00	202.5	4.62	55.1
2026-06-30 10:40:00	202.5	4.45	55.4
2026-06-30 10:50:00	202.5	4.28	58.9
2026-06-30 11:00:00	180.0	4.28	42.5
2026-06-30 11:10:00	202.5	4.28	43.0
2026-06-30 11:20:00	180.0	4.37	42.7
2026-06-30 11:30:00	180.0	4.37	65.2
2026-06-30 11:40:00	180.0	4.37	60.5
2026-06-30 11:50:00	202.5	4.19	69.5
2026-06-30 12:00:00	180.0	4.19	50.4
2026-06-30 12:10:00	202.5	4.19	74.7
2026-06-30 12:20:00	225.0	4.19	69.3
2026-06-30 12:30:00	180.0	4.62	58.7
2026-06-30 12:40:00	157.5	4.71	56.3
2026-06-30 12:50:00	180.0	4.71	45.7
2026-06-30 13:00:00	202.5	4.54	73.1
2026-06-30 13:10:00	180.0	4.19	51.7
2026-06-30 13:20:00	180.0	4.45	47.2
2026-06-30 13:30:00	202.5	4.71	43.0
2026-06-30 13:40:00	202.5	4.97	39.2
2026-06-30 13:50:00	225.0	5.05	55.1
2026-06-30 14:00:00	202.5	5.38	40.0
2026-06-30 14:10:00	180.0	5.38	45.0
2026-06-30 14:20:00	180.0	5.63	34.4
2026-06-30 14:30:00	202.5	5.55	53.1
2026-06-30 14:40:00	180.0	5.63	46.6
2026-06-30 14:50:00	202.5	5.63	51.1
2026-06-30 15:00:00	180.0	5.72	45.4
2026-06-30 15:10:00	180.0	5.88	41.9
2026-06-30 15:20:00	180.0	5.88	36.4
2026-06-30 15:30:00	202.5	6.13	49.5
2026-06-30 15:40:00	180.0	6.13	49.9
2026-06-30 15:50:00	180.0	6.3	65.9
2026-06-30 16:00:00	157.5	6.05	58.1
2026-06-30 16:10:00	180.0	6.22	41.8
2026-06-30 16:20:00	180.0	6.3	50.6
2026-06-30 16:30:00	202.5	6.3	54.2
2026-06-30 16:40:00	180.0	6.3	52.2
2026-06-30 16:50:00	180.0	6.3	55.1
2026-06-30 17:00:00	202.5	6.38	41.6
2026-06-30 17:10:00	202.5	6.3	51.3
2026-06-30 17:20:00	202.5	6.22	60.7
2026-06-30 17:30:00	180.0	6.13	46.8
2026-06-30 17:40:00	180.0	6.13	41.6
2026-06-30 17:50:00	202.5	5.97	34.7
2026-06-30 18:00:00	202.5	5.97	33.8
2026-06-30 18:10:00	180.0	5.97	38.2
2026-06-30 18:20:00	202.5	6.05	36.7
2026-06-30 18:30:00	180.0	6.05	56.7
2026-06-30 18:40:00	225.0	5.8	23.2
2026-06-30 18:50:00	202.5	5.97	50.9
2026-06-30 19:00:00	180.0	6.22	50.2
2026-06-30 19:10:00	202.5	6.22	32.8
2026-06-30 19:20:00	202.5	6.13	64.3
2026-06-30 19:30:00	157.5	6.13	49.7
2026-06-30 19:40:00	202.5	6.13	46.4
2026-06-30 19:50:00	180.0	5.97	43.4
2026-06-30 20:00:00	202.5	5.97	46.1
2026-06-30 20:10:00	202.5	5.97	50.8
2026-06-30 20:20:00	180.0	5.97	47.7
2026-06-30 20:30:00	180.0	5.88	45.0
2026-06-30 20:40:00	180.0	5.97	43.0
2026-06-30 20:50:00	202.5	5.88	46.1
2026-06-30 21:00:00	180.0	5.88	43.4
2026-06-30 21:10:00	225.0	5.55	34.9
2026-06-30 21:20:00	225.0	5.3	42.3
2026-06-30 21:30:00	202.5	5.3	35.1
2026-06-30 21:40:00	202.5	5.22	37.3
2026-06-30 21:50:00	202.5	5.3	36.4
2026-06-30 22:00:00	202.5	5.47	45.7
2026-06-30 22:10:00	202.5	5.38	41.6
2026-06-30 22:20:00	202.5	5.38	62.5
2026-06-30 22:30:00	202.5	5.3	36.4
2026-06-30 22:40:00	202.5	5.3	39.6
2026-06-30 22:50:00	225.0	5.13	46.8
2026-06-30 23:00:00	202.5	5.13	54.5
2026-06-30 23:10:00	180.0	5.13	49.5
2026-06-30 23:20:00	202.5	5.13	29.7
2026-06-30 23:30:00	225.0	5.22	57.4
2026-06-30 23:40:00	202.5	5.05	41.2
2026-06-30 23:50:00	202.5	4.97	32.2
