# Plataforma: Estación EMAC - Caleta Córdova CMD0
# Tipo: Estación Meteorológica
# Periodo: 2026-05-01 / 2026-05-31
# Generado: 2026-06-04 15:45:31 UTC
# Timestamps: 4029  Variables: 4
# Separador: TAB  |  Valor ausente: NaN
timestamp	Dirección del Viento[°]	Nivel del Agua[m]	Temperatura Exterior[°C]	Velocidad del Viento[km/h]
2026-05-10 14:50:00	67.5	NaN	10.55	0.0
2026-05-10 15:00:00	90.0	NaN	10.63	0.5
2026-05-10 15:10:00	67.5	NaN	10.55	0.0
2026-05-10 15:20:00	90.0	NaN	10.46	0.0
2026-05-10 15:30:00	67.5	NaN	10.38	0.0
2026-05-10 15:40:00	67.5	NaN	10.46	0.0
2026-05-10 15:50:00	67.5	NaN	10.38	10.8
2026-05-10 16:00:00	45.0	NaN	10.21	7.0
2026-05-10 16:10:00	67.5	NaN	10.46	7.7
2026-05-10 16:20:00	67.5	NaN	10.71	11.7
2026-05-10 16:30:00	67.5	NaN	10.3	11.0
2026-05-10 16:40:00	45.0	NaN	10.8	8.3
2026-05-10 16:50:00	67.5	NaN	10.88	9.7
2026-05-10 17:00:00	45.0	NaN	10.88	0.0
2026-05-10 17:10:00	67.5	NaN	10.88	1.6
2026-05-10 17:20:00	90.0	NaN	10.55	5.6
2026-05-10 17:30:00	292.5	NaN	10.88	3.6
2026-05-10 17:40:00	0.0	NaN	10.3	22.9
2026-05-10 17:50:00	22.5	NaN	10.21	15.1
2026-05-10 18:00:00	337.5	NaN	10.21	2.7
2026-05-10 18:10:00	45.0	NaN	10.13	0.0
2026-05-10 18:20:00	337.5	NaN	10.05	3.4
2026-05-10 18:30:00	67.5	NaN	9.96	7.0
2026-05-10 18:40:00	45.0	NaN	9.96	5.2
2026-05-10 18:50:00	0.0	NaN	10.05	10.4
2026-05-10 19:00:00	22.5	NaN	10.13	5.0
2026-05-10 19:10:00	0.0	NaN	10.21	10.1
2026-05-10 19:20:00	22.5	NaN	10.3	18.7
2026-05-10 19:30:00	315.0	NaN	10.3	13.9
2026-05-10 19:40:00	0.0	NaN	10.3	27.9
2026-05-10 19:50:00	22.5	NaN	10.3	16.6
2026-05-10 20:00:00	0.0	NaN	10.3	23.8
2026-05-10 20:10:00	337.5	NaN	10.3	14.0
2026-05-10 20:20:00	0.0	NaN	10.3	23.0
2026-05-10 20:30:00	0.0	NaN	10.3	23.0
2026-05-10 20:40:00	0.0	NaN	10.3	25.6
2026-05-10 20:50:00	0.0	NaN	10.38	18.7
2026-05-10 21:00:00	0.0	NaN	10.38	28.1
2026-05-10 21:10:00	0.0	NaN	10.38	23.4
2026-05-10 21:20:00	337.5	NaN	10.46	20.0
2026-05-10 21:30:00	337.5	NaN	10.46	13.7
2026-05-10 21:40:00	0.0	NaN	10.38	21.6
2026-05-10 21:50:00	315.0	NaN	10.13	11.7
2026-05-10 22:00:00	337.5	NaN	9.88	2.3
2026-05-10 22:10:00	337.5	NaN	9.8	10.1
2026-05-10 22:20:00	22.5	NaN	9.88	16.4
2026-05-10 22:30:00	337.5	NaN	10.05	19.3
2026-05-10 22:40:00	0.0	NaN	10.05	8.8
2026-05-10 22:50:00	337.5	NaN	10.21	14.9
2026-05-10 23:00:00	0.0	NaN	10.21	12.6
2026-05-10 23:10:00	337.5	NaN	10.3	13.7
2026-05-10 23:20:00	337.5	NaN	10.13	3.6
2026-05-10 23:30:00	337.5	NaN	10.21	8.6
2026-05-10 23:40:00	247.5	NaN	9.05	0.0
2026-05-10 23:50:00	292.5	NaN	8.71	0.4
2026-05-11 00:00:00	0.0	NaN	9.21	0.0
2026-05-11 00:10:00	270.0	NaN	8.63	0.0
2026-05-11 00:20:00	225.0	NaN	8.46	0.0
2026-05-11 00:30:00	247.5	NaN	8.05	0.0
2026-05-11 00:40:00	45.0	NaN	8.63	0.0
2026-05-11 00:50:00	67.5	NaN	9.3	0.0
2026-05-11 01:00:00	0.0	NaN	8.71	0.0
2026-05-11 01:10:00	247.5	NaN	8.05	0.0
2026-05-11 01:20:00	22.5	NaN	9.38	0.0
2026-05-11 01:30:00	180.0	NaN	8.8	0.0
2026-05-11 01:40:00	0.0	NaN	10.21	0.0
2026-05-11 01:50:00	0.0	NaN	10.88	12.8
2026-05-11 02:00:00	270.0	NaN	10.71	0.0
2026-05-11 02:10:00	315.0	NaN	11.05	0.0
2026-05-11 02:20:00	270.0	NaN	11.47	0.0
2026-05-11 02:30:00	315.0	NaN	11.13	0.0
2026-05-11 02:40:00	337.5	NaN	11.8	6.5
2026-05-11 02:50:00	112.5	NaN	11.8	0.0
2026-05-11 03:00:00	157.5	NaN	11.63	0.0
2026-05-11 03:10:00	270.0	NaN	11.97	0.0
2026-05-11 03:20:00	292.5	NaN	12.47	11.9
2026-05-11 03:30:00	292.5	NaN	12.39	0.0
2026-05-11 03:40:00	135.0	NaN	11.8	0.0
2026-05-11 03:50:00	247.5	NaN	11.88	0.0
2026-05-11 04:00:00	225.0	NaN	13.14	5.6
2026-05-11 04:10:00	225.0	NaN	13.81	8.1
2026-05-11 04:20:00	247.5	NaN	14.22	17.5
2026-05-11 04:30:00	315.0	NaN	14.56	28.3
2026-05-11 04:40:00	270.0	NaN	14.22	24.8
2026-05-11 04:50:00	247.5	NaN	14.81	32.8
2026-05-11 05:00:00	270.0	NaN	14.39	7.4
2026-05-11 05:10:00	247.5	NaN	14.22	11.3
2026-05-11 05:20:00	247.5	NaN	15.58	38.7
2026-05-11 05:30:00	247.5	NaN	16.09	65.9
2026-05-11 05:40:00	247.5	NaN	16.09	57.4
2026-05-11 05:50:00	270.0	NaN	16.18	36.7
2026-05-11 06:00:00	247.5	NaN	15.83	42.3
2026-05-11 06:10:00	270.0	NaN	15.75	40.7
2026-05-11 06:20:00	270.0	NaN	15.66	37.6
2026-05-11 06:30:00	292.5	NaN	16.0	43.0
2026-05-11 06:40:00	247.5	NaN	16.26	40.5
2026-05-11 06:50:00	270.0	NaN	16.35	45.7
2026-05-11 07:00:00	247.5	NaN	16.09	56.2
2026-05-11 07:10:00	270.0	NaN	16.26	51.8
2026-05-11 07:20:00	247.5	NaN	16.52	74.5
2026-05-11 07:30:00	292.5	NaN	16.43	57.1
2026-05-11 07:40:00	247.5	NaN	16.26	52.0
2026-05-11 07:50:00	270.0	NaN	16.26	46.8
2026-05-11 08:00:00	292.5	NaN	16.18	62.6
2026-05-11 08:10:00	292.5	NaN	16.0	34.9
2026-05-11 08:20:00	270.0	NaN	16.0	52.0
2026-05-11 08:30:00	270.0	NaN	16.09	48.6
2026-05-11 08:40:00	247.5	NaN	16.26	38.9
2026-05-11 08:50:00	270.0	NaN	16.52	24.8
2026-05-11 09:00:00	270.0	NaN	16.69	67.5
2026-05-11 09:10:00	292.5	NaN	16.61	36.0
2026-05-11 09:20:00	247.5	NaN	16.61	68.0
2026-05-11 09:30:00	292.5	NaN	16.69	50.9
2026-05-11 09:40:00	270.0	NaN	16.52	60.3
2026-05-11 09:50:00	270.0	NaN	16.78	75.8
2026-05-11 10:00:00	247.5	NaN	16.78	54.9
2026-05-11 10:10:00	270.0	NaN	17.12	56.9
2026-05-11 10:20:00	247.5	NaN	17.21	68.6
2026-05-11 10:30:00	270.0	NaN	16.95	54.2
2026-05-11 10:40:00	247.5	NaN	17.46	63.0
2026-05-11 10:50:00	247.5	NaN	17.55	50.9
2026-05-11 11:00:00	247.5	NaN	17.55	65.2
2026-05-11 11:10:00	247.5	NaN	17.55	49.3
2026-05-11 11:20:00	247.5	NaN	17.64	40.5
2026-05-11 11:30:00	247.5	NaN	17.72	51.5
2026-05-11 11:40:00	247.5	NaN	17.81	57.1
2026-05-11 11:50:00	247.5	NaN	17.98	45.9
2026-05-11 12:00:00	270.0	NaN	18.24	39.4
2026-05-11 12:10:00	247.5	NaN	18.15	38.9
2026-05-11 12:20:00	270.0	NaN	18.5	39.1
2026-05-11 12:30:00	270.0	NaN	18.84	36.5
2026-05-11 12:40:00	247.5	NaN	19.1	41.4
2026-05-11 12:50:00	247.5	NaN	19.35	40.5
2026-05-11 13:00:00	247.5	NaN	19.01	30.1
2026-05-11 13:10:00	270.0	NaN	19.01	34.4
2026-05-11 13:20:00	270.0	NaN	19.53	33.5
2026-05-11 13:30:00	247.5	NaN	19.61	39.2
2026-05-11 13:40:00	247.5	NaN	19.61	20.2
2026-05-11 13:50:00	247.5	NaN	19.7	33.3
2026-05-11 14:00:00	247.5	NaN	19.53	26.5
2026-05-11 14:10:00	247.5	NaN	19.78	28.8
2026-05-11 14:20:00	247.5	NaN	20.22	18.9
2026-05-11 14:30:00	202.5	NaN	20.5	33.8
2026-05-11 14:40:00	247.5	NaN	20.59	29.2
2026-05-11 14:50:00	247.5	NaN	20.41	46.1
2026-05-11 15:00:00	247.5	NaN	20.5	41.0
2026-05-11 15:10:00	180.0	NaN	19.87	32.9
2026-05-11 15:20:00	135.0	NaN	13.72	15.1
2026-05-11 15:30:00	157.5	NaN	13.14	4.9
2026-05-11 15:40:00	90.0	NaN	12.97	8.5
2026-05-11 15:50:00	112.5	NaN	12.97	0.0
2026-05-11 16:00:00	67.5	NaN	12.89	0.0
2026-05-11 16:10:00	90.0	NaN	12.89	0.0
2026-05-11 16:20:00	112.5	NaN	12.72	0.0
2026-05-11 16:30:00	0.0	NaN	12.64	0.0
2026-05-11 16:40:00	337.5	NaN	12.39	9.0
2026-05-11 16:50:00	22.5	NaN	12.47	4.5
2026-05-11 17:00:00	22.5	NaN	12.55	1.6
2026-05-11 17:10:00	0.0	NaN	12.55	0.0
2026-05-11 17:20:00	0.0	NaN	12.47	0.0
2026-05-11 17:30:00	337.5	NaN	12.13	0.0
2026-05-11 17:40:00	315.0	NaN	11.88	6.3
2026-05-11 17:50:00	315.0	NaN	11.88	0.0
2026-05-11 18:00:00	315.0	NaN	11.72	0.0
2026-05-11 18:10:00	315.0	NaN	11.47	0.0
2026-05-11 18:20:00	292.5	NaN	11.47	0.0
2026-05-11 18:30:00	292.5	NaN	11.38	0.0
2026-05-11 18:40:00	292.5	NaN	11.38	0.0
2026-05-11 18:50:00	292.5	NaN	11.3	0.0
2026-05-11 19:00:00	292.5	NaN	11.22	0.0
2026-05-11 19:10:00	292.5	NaN	11.13	0.0
2026-05-11 19:20:00	292.5	NaN	11.13	0.0
2026-05-11 19:30:00	157.5	NaN	10.88	0.0
2026-05-11 19:40:00	157.5	NaN	10.63	0.0
2026-05-11 19:50:00	157.5	NaN	10.8	0.0
2026-05-11 20:00:00	157.5	NaN	10.71	0.0
2026-05-11 20:10:00	157.5	NaN	10.71	0.0
2026-05-11 20:20:00	112.5	NaN	10.88	3.1
2026-05-11 20:30:00	112.5	NaN	11.22	2.0
2026-05-11 20:40:00	112.5	NaN	11.22	0.0
2026-05-11 20:50:00	67.5	NaN	11.22	0.0
2026-05-11 21:00:00	135.0	NaN	11.38	0.0
2026-05-11 21:10:00	135.0	NaN	11.13	0.0
2026-05-11 21:20:00	135.0	NaN	11.13	3.2
2026-05-11 21:30:00	135.0	NaN	11.05	0.0
2026-05-11 21:40:00	112.5	NaN	11.05	0.0
2026-05-11 21:50:00	135.0	NaN	11.13	0.0
2026-05-11 22:00:00	135.0	NaN	10.97	0.0
2026-05-11 22:10:00	135.0	NaN	11.05	0.0
2026-05-11 22:20:00	135.0	NaN	11.05	0.0
2026-05-11 22:30:00	135.0	NaN	11.13	9.9
2026-05-11 22:40:00	157.5	NaN	11.13	4.9
2026-05-11 22:50:00	225.0	NaN	9.46	0.0
2026-05-11 23:00:00	247.5	NaN	8.3	5.6
2026-05-11 23:10:00	247.5	NaN	8.55	1.8
2026-05-11 23:20:00	247.5	NaN	8.38	13.3
2026-05-11 23:30:00	247.5	NaN	8.21	1.4
2026-05-11 23:40:00	247.5	NaN	8.3	6.3
2026-05-11 23:50:00	225.0	NaN	8.3	5.9
2026-05-12 00:00:00	225.0	NaN	8.21	8.3
2026-05-12 00:10:00	225.0	NaN	8.8	13.7
2026-05-12 00:20:00	202.5	NaN	9.63	26.3
2026-05-12 00:30:00	180.0	NaN	9.71	52.4
2026-05-12 00:40:00	180.0	NaN	9.63	59.9
2026-05-12 00:50:00	202.5	NaN	9.55	44.5
2026-05-12 01:00:00	157.5	NaN	9.21	45.2
2026-05-12 01:10:00	180.0	NaN	9.21	60.5
2026-05-12 01:20:00	180.0	NaN	8.96	49.9
2026-05-12 01:30:00	202.5	NaN	8.8	50.2
2026-05-12 01:40:00	180.0	NaN	8.63	34.9
2026-05-12 01:50:00	180.0	NaN	8.55	31.1
2026-05-12 02:00:00	180.0	NaN	8.3	40.3
2026-05-12 02:10:00	180.0	NaN	8.21	33.7
2026-05-12 02:20:00	180.0	NaN	8.05	50.4
2026-05-12 02:30:00	202.5	NaN	7.88	39.2
2026-05-12 02:40:00	180.0	NaN	7.8	25.2
2026-05-12 02:50:00	225.0	NaN	7.71	32.9
2026-05-12 03:00:00	202.5	NaN	7.47	18.9
2026-05-12 03:10:00	202.5	NaN	6.97	14.2
2026-05-12 03:20:00	225.0	NaN	6.88	23.9
2026-05-12 03:30:00	225.0	NaN	6.88	13.0
2026-05-12 03:40:00	225.0	NaN	6.72	14.6
2026-05-12 03:50:00	247.5	NaN	6.22	5.9
2026-05-12 04:00:00	247.5	NaN	5.55	0.7
2026-05-12 04:10:00	247.5	NaN	5.88	12.8
2026-05-12 04:20:00	247.5	NaN	5.88	11.9
2026-05-12 04:30:00	225.0	NaN	6.05	14.2
2026-05-12 04:40:00	270.0	NaN	5.97	8.1
2026-05-12 04:50:00	247.5	NaN	5.97	9.7
2026-05-12 05:00:00	247.5	NaN	5.55	8.3
2026-05-12 05:10:00	270.0	NaN	5.05	17.3
2026-05-12 05:20:00	247.5	NaN	4.62	6.1
2026-05-12 05:30:00	247.5	NaN	4.37	16.0
2026-05-12 05:40:00	247.5	NaN	4.19	13.7
2026-05-12 05:50:00	225.0	NaN	5.05	15.5
2026-05-12 06:00:00	225.0	NaN	5.13	15.7
2026-05-12 06:10:00	247.5	NaN	4.28	11.7
2026-05-12 06:20:00	270.0	NaN	4.28	12.1
2026-05-12 06:30:00	247.5	NaN	4.02	13.5
2026-05-12 06:40:00	247.5	NaN	3.85	14.8
2026-05-12 06:50:00	247.5	NaN	3.85	9.5
2026-05-12 07:00:00	247.5	NaN	4.19	8.8
2026-05-12 07:10:00	270.0	NaN	4.11	11.3
2026-05-12 07:20:00	247.5	NaN	3.94	11.7
2026-05-12 07:30:00	247.5	NaN	3.25	18.0
2026-05-12 07:40:00	247.5	NaN	3.16	12.6
2026-05-12 07:50:00	270.0	NaN	3.33	6.5
2026-05-12 08:00:00	247.5	NaN	3.68	13.0
2026-05-12 08:10:00	247.5	NaN	3.94	12.4
2026-05-12 08:20:00	247.5	NaN	4.11	4.7
2026-05-12 08:30:00	270.0	NaN	3.94	9.9
2026-05-12 08:40:00	247.5	NaN	3.42	11.7
2026-05-12 08:50:00	270.0	NaN	3.59	17.3
2026-05-12 09:00:00	247.5	NaN	4.28	10.3
2026-05-12 09:10:00	270.0	NaN	4.71	14.2
2026-05-12 09:20:00	247.5	NaN	4.97	11.0
2026-05-12 09:30:00	247.5	NaN	5.3	15.7
2026-05-12 09:40:00	247.5	NaN	5.22	9.7
2026-05-12 09:50:00	247.5	NaN	5.55	9.5
2026-05-12 10:00:00	247.5	NaN	5.97	6.5
2026-05-12 10:10:00	247.5	NaN	6.38	11.5
2026-05-12 10:20:00	247.5	NaN	5.88	11.2
2026-05-12 10:30:00	247.5	NaN	6.63	11.9
2026-05-12 10:40:00	247.5	NaN	7.3	16.0
2026-05-12 10:50:00	225.0	NaN	8.05	20.2
2026-05-12 11:00:00	225.0	NaN	8.21	27.9
2026-05-12 11:10:00	225.0	NaN	8.21	29.9
2026-05-12 11:20:00	225.0	NaN	8.21	20.3
2026-05-12 11:30:00	202.5	NaN	8.46	21.6
2026-05-12 11:40:00	225.0	NaN	8.8	15.5
2026-05-12 11:50:00	225.0	NaN	8.8	13.7
2026-05-12 12:00:00	157.5	NaN	8.8	13.3
2026-05-12 12:10:00	180.0	NaN	8.88	15.3
2026-05-12 12:20:00	202.5	NaN	8.8	18.0
2026-05-12 12:30:00	202.5	NaN	8.96	15.7
2026-05-12 12:40:00	180.0	NaN	8.8	15.8
2026-05-12 12:50:00	180.0	NaN	8.96	14.6
2026-05-12 13:00:00	180.0	NaN	9.38	13.0
2026-05-12 13:10:00	180.0	NaN	9.13	14.6
2026-05-12 13:20:00	202.5	NaN	9.21	12.2
2026-05-12 13:30:00	202.5	NaN	9.46	11.9
2026-05-12 13:40:00	180.0	NaN	9.88	5.9
2026-05-12 13:50:00	157.5	NaN	10.13	0.0
2026-05-12 14:00:00	135.0	NaN	9.88	0.0
2026-05-12 14:10:00	112.5	NaN	10.13	0.0
2026-05-12 14:20:00	67.5	NaN	9.8	0.0
2026-05-12 14:30:00	135.0	NaN	9.88	0.0
2026-05-12 14:40:00	135.0	NaN	10.05	0.0
2026-05-12 14:50:00	112.5	NaN	9.96	0.0
2026-05-12 15:00:00	67.5	NaN	9.46	0.0
2026-05-12 15:10:00	45.0	NaN	9.38	11.0
2026-05-12 15:20:00	67.5	NaN	9.38	4.0
2026-05-12 15:30:00	90.0	NaN	9.63	3.2
2026-05-12 15:40:00	0.0	NaN	9.88	5.6
2026-05-12 15:50:00	45.0	NaN	9.8	0.0
2026-05-12 16:00:00	270.0	NaN	11.05	19.6
2026-05-12 16:10:00	247.5	NaN	11.47	15.5
2026-05-12 16:20:00	270.0	NaN	11.63	17.1
2026-05-12 16:30:00	247.5	NaN	11.38	26.8
2026-05-12 16:40:00	270.0	NaN	11.3	19.1
2026-05-12 16:50:00	247.5	NaN	11.22	28.6
2026-05-12 17:00:00	247.5	NaN	11.22	26.3
2026-05-12 17:10:00	270.0	NaN	11.3	11.9
2026-05-12 17:20:00	270.0	NaN	11.13	20.9
2026-05-12 17:30:00	270.0	NaN	10.97	20.3
2026-05-12 17:40:00	270.0	NaN	10.63	16.7
2026-05-12 17:50:00	270.0	NaN	10.3	17.3
2026-05-12 18:00:00	247.5	NaN	9.88	20.5
2026-05-12 18:10:00	270.0	NaN	9.63	7.2
2026-05-12 18:20:00	292.5	NaN	9.38	6.1
2026-05-12 18:30:00	270.0	NaN	9.21	14.0
2026-05-12 18:40:00	270.0	NaN	9.05	9.7
2026-05-12 18:50:00	270.0	NaN	8.63	15.3
2026-05-12 19:00:00	270.0	NaN	7.88	20.5
2026-05-12 19:10:00	247.5	NaN	7.47	15.7
2026-05-12 19:20:00	247.5	NaN	7.71	13.7
2026-05-12 19:30:00	270.0	NaN	7.71	20.9
2026-05-12 19:40:00	247.5	NaN	7.71	20.9
2026-05-12 19:50:00	270.0	NaN	7.47	21.4
2026-05-12 20:00:00	270.0	NaN	7.71	20.2
2026-05-12 20:10:00	270.0	NaN	7.13	20.2
2026-05-12 20:20:00	247.5	NaN	6.72	15.8
2026-05-12 20:30:00	247.5	NaN	7.55	13.5
2026-05-12 20:40:00	247.5	NaN	7.22	10.4
2026-05-12 20:50:00	247.5	NaN	7.05	9.9
2026-05-12 21:00:00	225.0	NaN	7.05	0.0
2026-05-12 21:10:00	247.5	NaN	7.13	0.0
2026-05-12 21:20:00	247.5	NaN	7.38	0.0
2026-05-12 21:30:00	225.0	NaN	8.8	9.2
2026-05-12 21:40:00	247.5	NaN	9.46	21.8
2026-05-12 21:50:00	270.0	NaN	9.88	29.5
2026-05-12 22:00:00	247.5	NaN	9.96	27.5
2026-05-12 22:10:00	247.5	NaN	9.88	24.8
2026-05-12 22:20:00	247.5	NaN	9.88	33.3
2026-05-12 22:30:00	247.5	NaN	9.96	34.0
2026-05-12 22:40:00	270.0	NaN	9.96	31.1
2026-05-12 22:50:00	247.5	NaN	9.88	25.0
2026-05-12 23:00:00	247.5	NaN	9.8	31.1
2026-05-12 23:10:00	247.5	NaN	10.71	22.3
2026-05-12 23:20:00	247.5	NaN	11.22	17.1
2026-05-12 23:30:00	247.5	NaN	11.22	24.3
2026-05-12 23:40:00	247.5	NaN	11.38	29.3
2026-05-12 23:50:00	247.5	NaN	11.63	25.7
2026-05-13 00:00:00	247.5	NaN	11.38	22.1
2026-05-13 00:10:00	247.5	NaN	11.22	21.1
2026-05-13 00:20:00	247.5	NaN	10.63	17.3
2026-05-13 00:30:00	247.5	NaN	10.3	20.3
2026-05-13 00:40:00	247.5	NaN	10.55	19.8
2026-05-13 00:50:00	225.0	NaN	10.63	23.4
2026-05-13 01:00:00	247.5	NaN	10.71	23.8
2026-05-13 01:10:00	247.5	NaN	10.8	17.8
2026-05-13 01:20:00	202.5	NaN	10.63	14.2
2026-05-13 01:30:00	247.5	NaN	10.46	18.2
2026-05-13 01:40:00	225.0	NaN	9.71	9.7
2026-05-13 01:50:00	247.5	NaN	10.21	6.5
2026-05-13 02:00:00	247.5	NaN	9.96	9.2
2026-05-13 02:10:00	247.5	NaN	10.05	15.5
2026-05-13 02:20:00	225.0	NaN	10.63	12.6
2026-05-13 02:30:00	225.0	NaN	10.71	21.6
2026-05-13 02:40:00	225.0	NaN	10.88	29.9
2026-05-13 02:50:00	225.0	NaN	10.88	23.0
2026-05-13 03:00:00	225.0	NaN	10.63	28.3
2026-05-13 03:10:00	202.5	NaN	10.88	30.2
2026-05-13 03:20:00	202.5	NaN	10.63	24.3
2026-05-13 03:30:00	225.0	NaN	10.3	19.6
2026-05-13 03:40:00	225.0	NaN	10.13	21.1
2026-05-13 03:50:00	225.0	NaN	10.13	15.1
2026-05-13 04:00:00	225.0	NaN	10.13	15.7
2026-05-13 04:10:00	247.5	NaN	10.05	4.5
2026-05-13 04:20:00	247.5	NaN	9.63	0.0
2026-05-13 04:30:00	247.5	NaN	9.21	0.0
2026-05-13 04:40:00	247.5	NaN	8.71	0.0
2026-05-13 04:50:00	247.5	NaN	8.71	0.0
2026-05-13 05:00:00	270.0	NaN	8.71	0.0
2026-05-13 05:10:00	247.5	NaN	7.8	0.0
2026-05-13 05:20:00	247.5	NaN	7.3	9.5
2026-05-13 05:30:00	247.5	NaN	7.05	9.7
2026-05-13 05:40:00	247.5	NaN	7.96	0.4
2026-05-13 05:50:00	225.0	NaN	8.88	13.3
2026-05-13 06:00:00	225.0	NaN	9.88	25.9
2026-05-13 06:10:00	202.5	NaN	9.96	26.1
2026-05-13 06:20:00	225.0	NaN	10.21	19.1
2026-05-13 06:30:00	180.0	NaN	10.21	22.1
2026-05-13 06:40:00	202.5	NaN	10.21	19.8
2026-05-13 06:50:00	202.5	NaN	10.21	9.0
2026-05-13 07:00:00	180.0	NaN	10.05	0.0
2026-05-13 07:10:00	247.5	NaN	9.71	0.0
2026-05-13 07:20:00	270.0	NaN	9.46	0.0
2026-05-13 07:30:00	270.0	NaN	9.21	0.0
2026-05-13 07:40:00	270.0	NaN	8.96	0.0
2026-05-13 07:50:00	292.5	NaN	8.71	0.0
2026-05-13 08:00:00	247.5	NaN	8.55	0.0
2026-05-13 08:10:00	225.0	NaN	8.46	0.0
2026-05-13 08:20:00	247.5	NaN	8.46	0.0
2026-05-13 08:30:00	247.5	NaN	8.46	0.0
2026-05-13 08:40:00	247.5	NaN	8.55	0.0
2026-05-13 08:50:00	247.5	NaN	8.38	0.0
2026-05-13 09:00:00	247.5	NaN	8.38	11.0
2026-05-13 09:10:00	270.0	NaN	8.3	5.4
2026-05-13 09:20:00	247.5	NaN	8.8	10.8
2026-05-13 09:30:00	247.5	NaN	8.88	8.5
2026-05-13 09:40:00	247.5	NaN	9.13	3.4
2026-05-13 09:50:00	225.0	NaN	9.96	10.8
2026-05-13 10:00:00	202.5	NaN	10.38	20.3
2026-05-13 10:10:00	202.5	NaN	10.55	14.4
2026-05-13 10:20:00	202.5	NaN	10.97	28.1
2026-05-13 10:30:00	157.5	NaN	11.22	22.3
2026-05-13 10:40:00	180.0	NaN	10.88	22.9
2026-05-13 10:50:00	180.0	NaN	10.97	13.5
2026-05-13 11:00:00	202.5	NaN	11.38	5.6
2026-05-13 11:10:00	202.5	NaN	11.3	19.8
2026-05-13 11:20:00	180.0	NaN	11.72	18.9
2026-05-13 11:30:00	202.5	NaN	12.13	18.5
2026-05-13 11:40:00	180.0	NaN	11.63	16.6
2026-05-13 11:50:00	202.5	NaN	11.13	30.6
2026-05-13 12:00:00	202.5	NaN	10.88	22.1
2026-05-13 12:10:00	180.0	NaN	11.8	24.1
2026-05-13 12:20:00	202.5	NaN	11.38	19.4
2026-05-13 12:30:00	202.5	NaN	12.05	11.7
2026-05-13 12:40:00	202.5	NaN	11.97	10.4
2026-05-13 12:50:00	180.0	NaN	12.05	2.7
2026-05-13 13:00:00	225.0	NaN	12.22	10.4
2026-05-13 13:10:00	180.0	NaN	12.05	16.7
2026-05-13 13:20:00	225.0	NaN	12.05	16.6
2026-05-13 13:30:00	180.0	NaN	11.88	6.8
2026-05-13 13:40:00	157.5	NaN	11.88	5.4
2026-05-13 13:50:00	202.5	NaN	11.88	0.0
2026-05-13 14:00:00	180.0	NaN	12.05	12.6
2026-05-13 14:10:00	135.0	NaN	12.64	13.7
2026-05-13 14:20:00	180.0	NaN	12.22	14.0
2026-05-13 14:30:00	180.0	NaN	12.39	11.2
2026-05-13 14:40:00	180.0	NaN	12.39	12.6
2026-05-13 14:50:00	180.0	NaN	12.55	9.2
2026-05-13 15:00:00	157.5	NaN	12.64	5.9
2026-05-13 15:10:00	202.5	NaN	12.64	2.9
2026-05-13 15:40:00	157.5	NaN	12.8	11.3
2026-05-13 15:50:00	157.5	NaN	13.05	14.6
2026-05-13 16:00:00	157.5	NaN	12.3	10.1
2026-05-13 16:10:00	135.0	NaN	12.72	2.2
2026-05-13 16:20:00	135.0	NaN	12.89	0.0
2026-05-13 16:30:00	112.5	NaN	12.89	9.2
2026-05-13 16:40:00	135.0	NaN	12.22	0.0
2026-05-13 16:50:00	157.5	NaN	11.88	0.0
2026-05-13 17:00:00	157.5	NaN	11.8	7.2
2026-05-13 17:10:00	157.5	NaN	11.47	0.9
2026-05-13 17:20:00	135.0	NaN	11.8	0.0
2026-05-13 17:30:00	112.5	NaN	11.72	0.0
2026-05-13 17:40:00	112.5	NaN	11.3	0.0
2026-05-13 17:50:00	112.5	NaN	11.13	0.0
2026-05-13 18:00:00	112.5	NaN	11.13	0.0
2026-05-13 18:10:00	67.5	NaN	11.05	0.0
2026-05-13 18:20:00	337.5	NaN	11.05	0.0
2026-05-13 18:30:00	337.5	NaN	10.97	0.0
2026-05-13 18:40:00	315.0	NaN	10.8	6.7
2026-05-13 18:50:00	315.0	NaN	10.05	9.5
2026-05-13 19:00:00	315.0	NaN	10.13	10.8
2026-05-13 19:10:00	315.0	NaN	9.88	5.8
2026-05-13 19:20:00	315.0	NaN	9.96	0.0
2026-05-13 19:30:00	315.0	NaN	9.8	0.0
2026-05-13 19:40:00	292.5	NaN	9.71	0.0
2026-05-13 19:50:00	292.5	NaN	9.46	0.0
2026-05-13 20:00:00	292.5	NaN	9.21	0.0
2026-05-13 20:10:00	270.0	NaN	8.71	0.0
2026-05-13 20:20:00	247.5	NaN	8.88	0.0
2026-05-13 20:30:00	292.5	NaN	9.21	0.0
2026-05-13 20:40:00	270.0	NaN	9.46	8.5
2026-05-13 20:50:00	292.5	NaN	9.63	7.4
2026-05-13 21:00:00	292.5	NaN	10.05	0.0
2026-05-13 21:10:00	270.0	NaN	9.96	6.5
2026-05-13 21:20:00	315.0	NaN	10.3	0.0
2026-05-13 21:30:00	270.0	NaN	10.38	5.4
2026-05-13 21:40:00	270.0	NaN	10.55	4.0
2026-05-13 21:50:00	270.0	NaN	10.21	5.8
2026-05-13 22:00:00	270.0	NaN	10.13	0.0
2026-05-13 22:10:00	270.0	NaN	10.21	0.0
2026-05-13 22:20:00	292.5	NaN	10.21	0.0
